"";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"185";"L_V3_ROI";3;0,0372636034566237;-24,9707;-102,401;4,30728;"L";"First";1,00511376279478;-0,0655846068381313;0;359,537201464493;3
"186";"L_V4_ROI";3;0,0375415340951721;-32,6537;-93,0531;-15,3647;"L";"First";1,00501544825183;-0,0765827590159897;0;352,366940840828;30
"187";"L_V8_ROI";3;0,0378397573554377;-32,9345;-77,2125;-22,8581;"L";"First";1,00494456555195;-0,0665479513858938;0;332,715764774339;1
"188";"L_4_ROI";3;0,0381418588947778;-33,3431;-17,1152;72,0779;"L";"First";1,00456529760675;0,0102907451207;1;377,047496901981;15
"189";"L_3b_ROI";3;0,0384644477834599;-46,5182;-22,1065;62,6829;"L";"First";1,00442526004818;0,00836188457223304;1;372,797456023804;10
"190";"L_FEF_ROI";3;0,0388118143859279;-42,9503;4,93378;61,2976;"L";"First";1,00435738455708;-0,0538377927271278;0;355,680406869394;8
"191";"L_PEF_ROI";2;0,0391397597677638;-53,2305;10,2373;44,246;"L";"First";1,00422217281696;-0,0333891180708655;0;341,430964236072;30
"192";"L_55b_ROI";1;0,0394877838912618;-49,9196;7,25686;52,551;"L";"First";1,0041261950825;0,0161217853172212;1;289,682921208768;1
"193";"L_V3A_ROI";3;0,0398469350484231;-18,4823;-96,7561;25,023;"L";"First";1,00398387694845;-0,08502719424144;0;375,453080127176;8
"194";"L_RSC_ROI";2;0,0402207055374273;-1,96554;-41,1872;24,8333;"L";"First";1,00381703226864;0,00915928006109171;1;318,977951170287;13
"195";"L_POS2_ROI";2;0,0406001347973634;-8,52795;-74,3509;38,3825;"L";"First";1,00372057996197;-0,00362349141990714;0;317,780652204328;1
"196";"L_V7_ROI";3;0,0409976237569295;-20,6651;-92,6455;33,2797;"L";"First";1,00357308989183;-0,0886769535596485;0;376,441894670423;11
"197";"L_IPS1_ROI";3;0,0414183466590783;-21,9632;-86,6667;42,0993;"L";"First";1,00350346423336;-0,0610114957792707;0;370,973356599208;79
"198";"L_FFC_ROI";3;0,0418409587117526;-42,7627;-63,2247;-26,3203;"L";"First";1,00338458105681;-0,0483347730757144;0;383,157346761226;4
"199";"L_V3B_ROI";3;0,0422520853383914;-27,0953;-96,5715;25,1962;"L";"First";1,00317544973887;-0,0877119132474942;0;385,368742373431;41
"200";"L_LO1_ROI";3;0,0426942749197135;-40,5777;-95,2405;3,36919;"L";"First";1,00307631308439;-0,0707892300829134;0;360,418889309121;1
"201";"L_LO2_ROI";3;0,0431583098851363;-42,1582;-90,8955;-7,66365;"L";"First";1,00294702856771;-0,0624101351054335;0;363,110226993787;11
"202";"L_PIT_ROI";3;0,0436026014062155;-39,4378;-86,7034;-16,546;"L";"First";1,00275029592847;-0,0448851591436088;0;326,461784721448;4
"203";"L_MT_ROI";3;0,0440477454607675;-48,7503;-84,4672;5,48379;"L";"First";1,00257736178943;-0,0441727126853703;0;360,538022778627;1
"204";"L_A1_ROI";2;0,0444997087146559;-52,7981;-20,8586;2,44464;"L";"First";1,00251444818517;-0,026481075922447;0;322,941032184928;0
"205";"L_PSL_ROI";2;0,0449553713525271;-62,4148;-44,0833;21,9645;"L";"First";1,00241504415534;-0,0491711452602585;0;341,692778765875;1
"206";"L_SFL_ROI";1;0,0454113780921448;-9,90886;19,8578;62,3111;"L";"First";1,00229419306612;0,0535092211320185;1;308,505340531323;6
"207";"L_PCV_ROI";1;0,0458556737391712;-7,21695;-54,6776;53,0745;"L";"First";1,00207346927636;0,0422160965732234;1;321,037880125473;1
"208";"L_STV_ROI";3;0,046315199024714;-62,4066;-48,5189;16,5869;"L";"First";1,00188078305078;-0,0176171100989127;0;349,579291426823;22
"209";"L_7Pm_ROI";1;0,0467514348261114;-9,31391;-67,9611;53,3334;"L";"First";1,00179348180684;0,0184281167100676;1;326,466613731882;20
"210";"L_7m_ROI";1;0,0471868767640618;-6,46353;-64,9132;39,576;"L";"First";1,00153973780903;0,0914121175327909;1;378,661857218131;97
"211";"L_POS1_ROI";1;0,0476386211717003;-7,73543;-64,243;13,1206;"L";"First";1,00142219065755;0,0619309426745735;1;359,482949934139;12
"212";"L_23d_ROI";1;0,0481207153551603;-2,3397;-19,8225;38,1166;"L";"First";1,00138228925895;0,0411170444194897;1;326,36912880366;677
"213";"L_v23ab_ROI";1;0,04860062484973;-4,55981;-56,7997;21,7836;"L";"First";1,00105997175548;0,0844321554048511;1;364,394958914779;27
"214";"L_d23ab_ROI";1;0,0490440391398412;-2,84817;-42,7715;32,0514;"L";"First";1,00103178705213;0,0933705045062061;1;371,737706423606;107
"215";"L_31pv_ROI";1;0,0494798374844233;-4,12372;-49,4371;34,4851;"L";"First";1,00091255534238;0,100486923793411;1;364,454651587859;114
"216";"L_5m_ROI";3;0,0499285003708448;-8,52623;-35,9366;66,9205;"L";"First";1,00068408809483;-0,00403383185832131;0;365,624484157671;4
"217";"L_5mv_ROI";3;0,0503824250560041;-8,03423;-36,5424;57,0791;"L";"First";1,00063417513462;-0,0374593507598419;0;363,416013205723;15
"218";"L_23c_ROI";3;0,0508365394908975;-5,94615;-30,0308;47,2425;"L";"First";1,00050523544762;-0,0380085366853562;0;370,861360873732;8
"219";"L_5L_ROI";3;0,0512883810782756;-11,9717;-45,1408;70,3955;"L";"First";1,00035260583945;-0,00661505084432583;0;359,18758287919;5
"220";"L_24dd_ROI";3;0,0517560262788475;-6,35559;-12,9615;55,585;"L";"First";1,00020032068001;0,00763775806813702;1;367,859723887187;3
"221";"L_24dv_ROI";3;0,0522335282901829;-5,32056;2,0859;48,5372;"L";"First";1,00005870646735;-0,0200090204983777;0;348,220625376269;29
"222";"L_7AL_ROI";3;0,0526968188776023;-20,0909;-53,4659;71,8123;"L";"First";0,999944229859392;-0,0354707981633644;0;358,834022875714;8
"223";"L_SCEF_ROI";2;0,0531343604657399;-6,71014;8,04141;58,7561;"L";"First";0,999916052919867;-0,044989818933107;0;332,441203326664;28
"224";"L_6ma_ROI";2;0,053592074101655;-15,204;10,1743;69,5604;"L";"First";0,999732675399203;-0,00859657138448907;0;308,684976092265;2
"225";"L_7Am_ROI";2;0,0540654100098981;-11,7008;-59,2864;63,563;"L";"First";0,999585009306297;-0,0202135233119386;0;325,406879597955;48
"226";"L_7PL_ROI";3;0,0545315733792949;-15,7096;-73,3452;56,7261;"L";"First";0,999407711428154;-0,0481990255445393;0;356,512763178154;25
"227";"L_7PC_ROI";3;0,0549953694555596;-33,0094;-53,038;67,5317;"L";"First";0,999201399244958;-0,0168286337194132;0;373,901607442403;2
"228";"L_LIPv_ROI";3;0,0554479540855663;-29,7517;-64,1561;62,9781;"L";"First";0,999140146894447;-0,074541322832244;0;379,366298737656;5
"229";"L_VIP_ROI";3;0,0558738797967393;-21,8545;-65,7435;64,9426;"L";"First";0,998863537366194;-0,0464248998279962;0;376,79343284381;9
"230";"L_MIP_ROI";3;0,0562940253753957;-24,7673;-77,077;53,1612;"L";"First";0,998716483993518;-0,0746811015018878;0;375,45651199897;0
"231";"L_1_ROI";3;0,0567134953357965;-47,13;-28,9824;63,6018;"L";"First";0,998543508056097;0,0115325900823231;1;400,229932451273;14
"232";"L_2_ROI";3;0,0571344327390596;-42,323;-39,518;65,3726;"L";"First";0,998474400253907;-0,00424114077767937;0;395,668229679946;37
"233";"L_3a_ROI";3;0,0575637235466109;-45,3284;-16,8127;61,9807;"L";"First";0,998340013844813;0,0213237733924798;1;362,048550516258;4
"234";"L_6d_ROI";3;0,0579992814310833;-33,1583;-9,76269;71,2601;"L";"First";0,998106263519151;0,0282572414838329;1;366,617876242235;45
"235";"L_6mp_ROI";3;0,0584350403453284;-14,588;-9,70881;73,8754;"L";"First";0,997985379886876;0,00464096172095363;1;357,715194458211;8
"236";"L_6v_ROI";3;0,0588402517889074;-58,8547;6,65103;32,2337;"L";"First";0,997906097164571;-0,032237915838733;0;347,880411018155;3
"237";"L_p24pr_ROI";2;0,0592480838907813;-3,00971;1,48038;39,4855;"L";"First";0,997483864510156;-0,0145071214420128;0;326,552901492652;1
"238";"L_33pr_ROI";2;0,059637566845628;-2,3005;14,3322;30,0426;"L";"First";0,997350567447339;-0,0157272369458955;0;318,018188913707;2
"239";"L_a24pr_ROI";2;0,0600341745582958;-3,71067;21,3912;31,9944;"L";"First";0,997263614341354;-0,019619128454235;0;324,448473104508;4
"240";"L_p32pr_ROI";2;0,0604237316385735;-5,37103;21,0193;41,7936;"L";"First";0,99712045083538;-0,0355138916659677;0;321,007064020116;124
"241";"L_a24_ROI";1;0,06080872903166;-5,90983;41,2255;-0,828961;"L";"First";0,997008717449125;0,0926025292018525;1;345,862491018788;9
"242";"L_d32_ROI";1;0,061197846307849;-7,4933;46,8392;25,4507;"L";"First";0,996870690760894;0,0795157865565278;1;339,307160719486;234
"243";"L_8BM_ROI";1;0,0616045091042663;-7,40958;34,8024;46,4829;"L";"First";0,996598371777069;0,0837274683661364;1;343,064256665207;423
"244";"L_p32_ROI";1;0,062008266270328;-8,47038;50,9573;-1,13474;"L";"First";0,996478054288497;0,10244998748362;1;381,947365980203;222
"245";"L_10r_ROI";1;0,0623800679192329;-9,37022;51,0853;-8,28686;"L";"First";0,996355841098614;0,0941629783698472;1;383,327194024755;136
"246";"L_47m_ROI";1;0,0627429261295865;-34,0236;43,9676;-21,8372;"L";"First";0,996138860946296;0,0508328911510371;1;353,303598298487;1
"247";"L_8Av_ROI";1;0,0631100051716108;-39,3098;29,5936;53,4256;"L";"First";0,996072333302725;0,110633079689168;1;376,92383915492;97
"248";"L_8Ad_ROI";1;0,0634658882462708;-24,8022;42,0896;50,2505;"L";"First";0,995749657790071;0,103166969201605;1;384,583200005097;156
"249";"L_9m_ROI";1;0,0638174148400403;-9,41604;55,1258;22,2088;"L";"First";0,99566198019957;0,114702332221495;1;364,760367671985;11
"250";"L_8BL_ROI";1;0,0641606208175165;-12,0618;36,6863;54,2559;"L";"First";0,995404244272259;0,092674284322553;1;348,004139636704;58
"251";"L_9p_ROI";1;0,0644889597040704;-17,6159;54,0256;39,5845;"L";"First";0,995293379813093;0,096401460475705;1;358,248234472068;45
"252";"L_10d_ROI";1;0,0648161531713917;-14,492;64,4684;7,71641;"L";"First";0,995065507136706;0,1054459000286;1;379,345238799868;26
"253";"L_8C_ROI";1;0,0651381821434077;-46,7114;29,1732;42,1582;"L";"First";0,994948409515157;0,103530598731189;1;344,676003658544;269
"254";"L_44_ROI";1;0,0654568852414949;-54,2873;28,4757;7,90116;"L";"First";0,994898457080495;0,0453952413115855;1;322,921969876932;32
"255";"L_45_ROI";1;0,0657762908761005;-49,2744;41,4279;-0,449318;"L";"First";0,994704841536101;0,0651803329263548;1;329,572112289506;20
"256";"L_47l_ROI";1;0,0660918709938198;-41,6195;44,5977;-14,7694;"L";"First";0,994480628070874;0,0672848138952282;1;332,882542630184;81
"257";"L_a47r_ROI";1;0,0663765625300756;-38,5937;56,6588;-12,6421;"L";"First";0,994276166913144;0,099489329504926;1;350,764476125008;112
"258";"L_6r_ROI";2;0,0666697243590557;-58,143;15,741;17,7684;"L";"First";0,994128266992047;-0,0385623782848259;0;340,59072896249;50
"259";"L_IFJa_ROI";2;0,0669668944591837;-51,736;29,5284;25,0934;"L";"First";0,99404093842466;-0,0172870665194743;0;289,044480451865;0
"260";"L_IFJp_ROI";1;0,0672254368261301;-52,9064;20,4289;32,3937;"L";"First";0,993962809940618;0,00778033000705622;1;329,221292270924;7
"261";"L_IFSp_ROI";1;0,067481669647201;-51,5807;37,0051;17,8709;"L";"First";0,9938038487132;0,00685498069610934;1;329,838202568543;16
"262";"L_IFSa_ROI";1;0,0677205573762171;-48,8112;48,1202;9,53649;"L";"First";0,993714357056001;-0,0107957735751195;0;316,736716942395;14
"263";"L_p9-46v_ROI";1;0,0679360392785871;-45,2185;44,9354;28,6578;"L";"First";0,993448496785355;0,0687905425582069;1;336,463725968323;51
"264";"L_46_ROI";1;0,0681527293810568;-37,9276;53,5147;30,1759;"L";"First";0,993357494612863;0,0256942044856847;1;323,828207790781;455
"265";"L_a9-46v_ROI";2;0,0683585840371111;-39,5116;61,5268;5,64374;"L";"First";0,993068891313036;-0,0192962220084897;0;326,362879510945;6
"266";"L_9-46d_ROI";2;0,0685716886508538;-31,1079;62,1112;22,198;"L";"First";0,992891244048139;-0,0105812866422543;0;315,471717344267;4
"267";"L_9a_ROI";1;0,0687638178915648;-19,1264;63,5189;24,194;"L";"First";0,992599686624046;0,0783593585333385;1;333,474334987347;94
"268";"L_10v_ROI";1;0,0689564372242299;-11,2491;51,1684;-14,5332;"L";"First";0,992376988578224;0,0994374732637636;1;363,469962034775;224
"269";"L_a10p_ROI";1;0,0691491284260435;-28,7112;65,2327;-5,46011;"L";"First";0,992210404954413;0,0790432622830914;1;348,898983719059;38
"270";"L_10pp_ROI";1;0,0693425782733173;-18,8377;60,9782;-12,0235;"L";"First";0,992158764211763;0,0519071584686953;1;325,79378011673;6
"271";"L_11l_ROI";1;0,0695359397522693;-26,8965;53,7804;-19,7647;"L";"First";0,991923932302334;0,0547626789327219;1;324,018143263183;7
"272";"L_13l_ROI";1;0,0697395228364731;-24,0785;37,834;-26,5098;"L";"First";0,991649894874879;0,0147283346434174;1;300,67109344197;1
"273";"L_OFC_ROI";1;0,0699321564517169;-13,146;34,8502;-24,6168;"L";"First";0,991413004023334;0,044607237874138;1;306,522344395542;1
"274";"L_47s_ROI";1;0,0700930697577431;-32,0441;32,3526;-25,9426;"L";"First";0,991162918970069;0,0282014177508251;1;312,773149820351;73
"275";"L_LIPd_ROI";3;0,0702415838420882;-35,7009;-65,257;56,7199;"L";"First";0,991060124367867;-0,061028351939365;0;363,235455562252;0
"276";"L_6a_ROI";3;0,0703758113647558;-27,542;8,2589;67,653;"L";"First";0,990979089554721;-0,0607916544417995;0;350,583200322873;38
"277";"L_i6-8_ROI";1;0,0705065897641684;-31,5885;23,7374;60,5102;"L";"First";0,99075906122735;-0,00423614986706546;0;334,705989038488;15
"278";"L_s6-8_ROI";1;0,0706259152278268;-18,5555;29,5158;60,8126;"L";"First";0,990674994410419;0,0660511285137786;1;330,923810458981;65
"279";"L_43_ROI";2;0,0707572383524806;-61,2396;3,19618;11,4308;"L";"First";0,990504499771066;-0,0243657352361125;0;318,133659319092;1
"280";"L_OP4_ROI";3;0,0708746176795648;-61,953;-9,73664;14,7042;"L";"First";0,990355274390272;-0,0180416332636164;0;342,096592355059;1
"281";"L_OP1_ROI";3;0,0709934728013949;-57,1733;-20,244;15,6766;"L";"First";0,99018177401317;-0,052989768907588;0;356,99763546843;52
"282";"L_OP2-3_ROI";3;0,0710919780574949;-50,5104;-10,9681;10,7225;"L";"First";0,989932533145788;-0,0186462883471608;0;310,167512781362;5
"283";"L_52_ROI";2;0,0711923429053382;-51,2079;-7,06764;-5,46048;"L";"First";0,989826541477249;-0,0260277745860012;0;334,003443731424;80
"284";"L_RI_ROI";3;0,0712851773890024;-53,8032;-30,2787;13,7849;"L";"First";0,989591904146486;-0,033304218122156;0;348,316684184098;1
"285";"L_PFcm_ROI";3;0,0713688752520937;-60,1456;-30,377;20,8591;"L";"First";0,989424923585879;-0,021091579165938;0;339,200233194125;0
"286";"L_PoI2_ROI";2;0,0714510639818384;-45,7003;13,788;-14,1619;"L";"First";0,989382862779407;-0,0337686467900429;0;321,968712604236;44
"287";"L_TA2_ROI";3;0,0715298068436707;-54,5072;3,12467;-17,1579;"L";"First";0,989361198422253;-0,0100711713040835;0;308,309092423882;0
"288";"L_FOP4_ROI";2;0,0715960766149975;-47,6387;23,6667;1,83835;"L";"First";0,988892325728402;-0,0343693795098326;0;330,583527946895;454
"289";"L_MI_ROI";2;0,0716634188452882;-42,8322;21,9309;-11,7528;"L";"First";0,988730678603979;-0,0431577457974923;0;336,795936209552;23
"290";"L_Pir_ROI";2;0,0717082193692323;-33,2726;16,9705;-32,711;"L";"First";0,988281026618625;0,00104889276590305;1;260,40780540545;2
"291";"L_AVI_ROI";2;0,0717723956883472;-39,7103;32,4631;-16,2567;"L";"First";0,98821248657522;-0,00331906220354019;0;321,814928990886;59
"292";"L_AAIC_ROI";3;0,071821232373108;-35,9589;23,7719;-26,8958;"L";"First";0,987943189931746;-0,00338839834220952;0;299,62674927886;0
"293";"L_FOP1_ROI";2;0,0718806875228251;-55,5269;9,70434;5,75185;"L";"First";0,987623603153676;-0,0218242391470119;0;323,176764831888;1
"294";"L_FOP3_ROI";2;0,0719509544415669;-45,5292;14,5183;0,45266;"L";"First";0,987282119674306;-0,0342132575282219;0;329,009503362612;12
"295";"L_FOP2_ROI";3;0,0720276587918113;-49,761;3,71351;5,92069;"L";"First";0,987183409937252;-0,0440255375011352;0;347,214553304392;16
"296";"L_PFt_ROI";3;0,072117384853106;-59,8108;-29,2964;43,8859;"L";"First";0,986884673668879;-0,0453497552307363;0;370,471628533023;3
"297";"L_AIP_ROI";3;0,0722213200224602;-45,5819;-46,9839;55,7598;"L";"First";0,986746293652931;-0,0825616037615352;0;374,688127229568;128
"298";"L_EC_ROI";3;0,0723388693705641;-31,4305;-11,1815;-39,9909;"L";"First";0,986361852962858;0,0177258968112005;1;331,676510768679;10
"299";"L_PreS_ROI";1;0,0724784275561965;-20,897;-42,2926;-21,407;"L";"First";0,986077481944686;0,00594745854054033;1;314,265311483158;1
"300";"L_H_ROI";3;0,0726389298422303;-27,0313;-25,4185;-29,8975;"L";"First";0,98585946745227;0,0171613201474161;1;312,982249512367;1
"301";"L_ProS_ROI";3;0,0727925091705789;-11,1737;-59,7195;-3,60907;"L";"First";0,985538042232934;-0,0233051160119231;0;359,286391014436;25
"302";"L_PeEc_ROI";3;0,0729567477694092;-34,9891;-8,67089;-42,7692;"L";"First";0,985370226471413;0,0199549510338108;1;332,624089731959;5
"303";"L_STGa_ROI";3;0,0731273530057579;-52,4768;8,99194;-27,0001;"L";"First";0,985041386219579;-0,000376527446698693;0;336,640210813774;1
"304";"L_PBelt_ROI";3;0,073299080958865;-59,3507;-27,8417;4,87703;"L";"First";0,984761137754863;-0,0200726419726792;0;346,076769658622;0
"305";"L_A5_ROI";3;0,0734776245145116;-62,381;-19,3909;-4,91504;"L";"First";0,984535760113936;-0,0173213548488304;0;341,35122664532;0
"306";"L_PHA1_ROI";3;0,0736696748831194;-24,5016;-42,7113;-25,8525;"L";"First";0,984278896379103;0,00563730101513445;1;353,172967068245;0
"307";"L_PHA3_ROI";3;0,0738718326644177;-32,5601;-44,2049;-31,031;"L";"First";0,984167837744681;-0,00822792200253084;0;357,353546634534;25
"308";"L_STSda_ROI";3;0,0740924665516764;-60,3443;-7,3325;-15,4202;"L";"First";0,98378728874975;0,00488161327402236;1;345,411691318466;0
"309";"L_STSdp_ROI";1;0,0743168765677478;-62,3837;-34,8502;-2,63731;"L";"First";0,983459653579107;0,0478218442956619;1;331,357256241221;76
"310";"L_STSvp_ROI";1;0,074552401622729;-62,3578;-35,7779;-8,54654;"L";"First";0,983415921578701;0,0931960068562494;1;344,175681231851;307
"311";"L_TGd_ROI";1;0,0747929059087663;-43,0859;12,021;-39,3433;"L";"First";0,983197054232652;0,0646533035430922;1;337,77527541796;1
"312";"L_TE1a_ROI";1;0,0750459319797389;-58,8818;-9,16653;-26,6075;"L";"First";0,982853829096115;0,110876110588671;1;380,221482352663;183
"313";"L_TE1p_ROI";1;0,0753109617815082;-61,0725;-47,1605;-13,7972;"L";"First";0,982772863161145;0,104650922923022;1;362,817074803057;422
"314";"L_TE2a_ROI";1;0,0755792741520367;-56,0286;-19,6878;-31,7622;"L";"First";0,982061067335105;0,110681829636066;1;356,435341000728;94
"315";"L_TF_ROI";1;0,0758631308800785;-44,1348;-23,5201;-38,1076;"L";"First";0,981969069009467;0,0479849049402035;1;292,204786711536;0
"316";"L_TE2p_ROI";3;0,0761552915692067;-51,383;-45,0858;-28,2937;"L";"First";0,981534756916035;-0,0184674807673869;0;316,98593577023;1
"317";"L_PHT_ROI";1;0,0764548301741498;-59,0207;-60,2657;-4,83403;"L";"First";0,981313114736756;0,0965903748887094;1;353,287832977044;250
"318";"L_PH_ROI";3;0,0767493533751242;-51,1481;-69,085;-16,1229;"L";"First";0,981052732939792;-0,0551911241521565;0;368,062435814639;106
"319";"L_TPOJ1_ROI";3;0,077041069149145;-61,0354;-50,2445;8,34838;"L";"First";0,980852854461313;0,0238153537378006;1;351,062225379826;91
"320";"L_TPOJ2_ROI";3;0,077334952501066;-56,1119;-66,9743;8,61575;"L";"First";0,980397465696336;-0,0335439201100507;0;339,81114980735;0
"321";"L_TPOJ3_ROI";3;0,0776367411988245;-49,4314;-82,5027;16,9007;"L";"First";0,979837246843984;0,0235042520448148;1;336,213568681839;0
"322";"L_DVT_ROI";3;0,0779468755965004;-9,52752;-79,4738;31,4844;"L";"First";0,979551848698899;-0,0660208758983955;0;376,730820414049;0
"323";"L_PGp_ROI";1;0,078249769494601;-41,0485;-92,9277;23,2634;"L";"First";0,979113257806968;0,0555908288699301;1;343,961459204882;19
"324";"L_IP2_ROI";1;0,0785472992260805;-46,5786;-58,0397;52,274;"L";"First";0,979073543120924;0,00705438640424259;1;333,586991830372;192
"325";"L_IP1_ROI";1;0,0788402414175004;-34,4063;-77,9773;49,4846;"L";"First";0,978773854012897;0,0247205617526559;1;325,976475999574;28
"326";"L_IP0_ROI";1;0,0791352117130059;-31,0149;-90,7699;34,6307;"L";"First";0,978144983847445;0,0317320835995484;1;355,971268417866;138
"327";"L_PFop_ROI";3;0,0793807520468251;-64,4104;-21,3344;27,659;"L";"First";0,977786997030382;-0,0342401724454452;0;336,174323266584;0
"328";"L_PF_ROI";2;0,0796306384279413;-63,2192;-37,6956;34,0953;"L";"First";0,977193168308091;-0,0402608954928863;0;331,163332341736;165
"329";"L_PFm_ROI";1;0,0798812688033284;-55,7298;-57,6127;44,1644;"L";"First";0,977137993565162;0,0706744374519281;1;343,256659494885;935
"330";"L_PGi_ROI";1;0,080124119336482;-55,0762;-67,3183;26,5466;"L";"First";0,97668724389351;0,111069656323456;1;370,212960914488;47
"331";"L_PGs_ROI";1;0,0803697385577948;-46,1848;-80,2416;38,9563;"L";"First";0,976343145802965;0,121943307101308;1;366,163381140438;1081
"332";"L_V6A_ROI";3;0,0806096573072112;-15,3345;-87,7141;39,1673;"L";"First";0,97587566999495;-0,0667352184463229;0;374,212180333959;3
"333";"L_VMV1_ROI";3;0,080843061861952;-18,4851;-59,7753;-17,5969;"L";"First";0,975684743456049;-0,0460418223173108;0;342,670469632504;0
"334";"L_VMV3_ROI";3;0,0810784355869729;-28,7393;-65,4883;-24,1191;"L";"First";0,975233380422301;-0,0340397854076649;0;343,514243260183;9
