"";"x";"y";"z";"Label";"Hemisphere"
"21510";"-57.5086";"-60.9377";"-10.6953";"L_PHT_ROI";"L"
"21511";"-56.9028";"-62.5982";"-10.3737";"L_PHT_ROI";"L"
"21512";"-56.2736";"-64.2613";"-10.0443";"L_PHT_ROI";"L"
"21513";"-55.6242";"-65.9236";"-9.70969";"L_PH_ROI";"L"
"21514";"-54.9582";"-67.5815";"-9.37258";"L_PHT_ROI";"L"
"21515";"-54.2789";"-69.2314";"-9.03536";"L_PH_ROI";"L"
"21516";"-53.5895";"-70.8697";"-8.70022";"L_PH_ROI";"L"
"21517";"-52.8929";"-72.4927";"-8.36906";"L_FST_ROI";"L"
"21518";"-52.1914";"-74.0968";"-8.04342";"L_FST_ROI";"L"
"21519";"-51.4867";"-75.6785";"-7.7244";"L_FST_ROI";"L"
"21520";"-50.7798";"-77.2345";"-7.41269";"L_FST_ROI";"L"
"21521";"-50.0708";"-78.7614";"-7.10849";"L_FST_ROI";"L"
"21522";"-49.359";"-80.2563";"-6.81153";"L_FST_ROI";"L"
"21523";"-48.6429";"-81.7164";"-6.52106";"L_FST_ROI";"L"
"21524";"-47.9207";"-83.1392";"-6.23593";"L_V4t_ROI";"L"
"21525";"-47.1896";"-84.5224";"-5.95454";"L_V4t_ROI";"L"
"21526";"-46.4471";"-85.8639";"-5.67494";"L_V4t_ROI";"L"
"21527";"-45.6902";"-87.162";"-5.39483";"L_V4t_ROI";"L"
"21528";"-44.9164";"-88.4149";"-5.11163";"L_V4t_ROI";"L"
"21529";"-44.1234";"-89.6212";"-4.82251";"L_V4t_ROI";"L"
"21530";"-43.3097";"-90.7795";"-4.52444";"L_LO2_ROI";"L"
"21531";"-42.4742";"-91.8886";"-4.21426";"L_LO2_ROI";"L"
"21532";"-41.6166";"-92.9473";"-3.88869";"L_LO2_ROI";"L"
"21533";"-40.7374";"-93.9547";"-3.54441";"L_LO2_ROI";"L"
"21534";"-39.8377";"-94.9097";"-3.17807";"L_LO2_ROI";"L"
"21535";"-38.9191";"-95.8116";"-2.78641";"L_V4_ROI";"L"
"21536";"-37.9839";"-96.6596";"-2.36621";"L_V4_ROI";"L"
"21537";"-37.0346";"-97.4528";"-1.91443";"L_V4_ROI";"L"
"21538";"-36.074";"-98.1903";"-1.42822";"L_V4_ROI";"L"
"21539";"-35.1049";"-98.8713";"-0.904972";"L_V4_ROI";"L"
"21540";"-34.1306";"-99.4947";"-0.342405";"L_V4_ROI";"L"
"21541";"-33.1542";"-100.059";"0.261388";"L_V4_ROI";"L"
"21542";"-32.1789";"-100.564";"0.907902";"L_V3_ROI";"L"
"21543";"-31.2081";"-101.007";"1.59815";"L_V3_ROI";"L"
"21544";"-30.2451";"-101.387";"2.33261";"L_V3_ROI";"L"
"21545";"-29.2934";"-101.703";"3.11122";"L_V3_ROI";"L"
"21546";"-28.3566";"-101.954";"3.93334";"L_V3_ROI";"L"
"21547";"-27.4386";"-102.14";"4.79778";"L_V3_ROI";"L"
"21548";"-26.543";"-102.261";"5.70278";"L_V3_ROI";"L"
"21549";"-25.6738";"-102.317";"6.64615";"L_V3_ROI";"L"
"21550";"-24.8348";"-102.309";"7.62527";"L_V3_ROI";"L"
"21551";"-24.0299";"-102.24";"8.63728";"L_V3_ROI";"L"
"21552";"-23.2628";"-102.112";"9.6792";"L_V3_ROI";"L"
"21553";"-22.5372";"-101.929";"10.7481";"L_V3_ROI";"L"
"21554";"-21.8568";"-101.695";"11.8416";"L_V3_ROI";"L"
"21555";"-21.2257";"-101.413";"12.958";"L_V3_ROI";"L"
"21556";"-20.6484";"-101.086";"14.0976";"L_V3_ROI";"L"
"21557";"-20.1323";"-100.718";"15.2639";"L_V3_ROI";"L"
"21558";"-59.7207";"-53.294";"-12.6743";"L_TE1p_ROI";"L"
"21559";"-59.233";"-54.9509";"-12.444";"L_TE1p_ROI";"L"
"21560";"-58.7137";"-56.6183";"-12.1874";"L_PHT_ROI";"L"
"21561";"-58.1638";"-58.2949";"-11.9102";"L_PHT_ROI";"L"
"21562";"-57.5849";"-59.9789";"-11.6166";"L_PHT_ROI";"L"
"21563";"-56.9792";"-61.6679";"-11.31";"L_PHT_ROI";"L"
"21564";"-56.3495";"-63.3592";"-10.9939";"L_PHT_ROI";"L"
"21565";"-55.6989";"-65.0498";"-10.6711";"L_PH_ROI";"L"
"21566";"-55.0304";"-66.7365";"-10.3447";"L_PH_ROI";"L"
"21567";"-54.3474";"-68.4159";"-10.0174";"L_PH_ROI";"L"
"21568";"-53.6529";"-70.0846";"-9.6917";"L_PH_ROI";"L"
"21569";"-52.9497";"-71.739";"-9.36982";"L_PH_ROI";"L"
"21570";"-52.2403";"-73.3755";"-9.05355";"L_FST_ROI";"L"
"21571";"-51.5263";"-74.9906";"-8.74425";"L_FST_ROI";"L"
"21572";"-50.809";"-76.5808";"-8.4428";"L_FST_ROI";"L"
"21573";"-50.0885";"-78.1427";"-8.14954";"L_FST_ROI";"L"
"21574";"-49.3645";"-79.673";"-7.8643";"L_FST_ROI";"L"
"21575";"-48.6357";"-81.1689";"-7.58639";"L_FST_ROI";"L"
"21576";"-47.9004";"-82.6275";"-7.31459";"L_FST_ROI";"L"
"21577";"-47.1562";"-84.0464";"-7.04726";"L_V4t_ROI";"L"
"21578";"-46.4006";"-85.4232";"-6.78229";"L_V4t_ROI";"L"
"21579";"-45.6307";"-86.756";"-6.51722";"L_V4t_ROI";"L"
"21580";"-44.8442";"-88.0428";"-6.24925";"L_V4t_ROI";"L"
"21581";"-44.0389";"-89.282";"-5.97534";"L_LO2_ROI";"L"
"21582";"-43.2129";"-90.472";"-5.69221";"L_LO2_ROI";"L"
"21583";"-42.3652";"-91.6115";"-5.39646";"L_LO2_ROI";"L"
"21584";"-41.4956";"-92.6993";"-5.08458";"L_LO2_ROI";"L"
"21585";"-40.6043";"-93.7343";"-4.75302";"L_LO2_ROI";"L"
"21586";"-39.6923";"-94.7154";"-4.39825";"L_LO2_ROI";"L"
"21587";"-38.7614";"-95.6419";"-4.0168";"L_V4_ROI";"L"
"21588";"-37.8136";"-96.5129";"-3.60533";"L_V4_ROI";"L"
"21589";"-36.8514";"-97.3277";"-3.16064";"L_V4_ROI";"L"
"21590";"-35.8777";"-98.0856";"-2.67977";"L_V4_ROI";"L"
"21591";"-34.8954";"-98.7856";"-2.16003";"L_V4_ROI";"L"
"21592";"-33.9075";"-99.4269";"-1.59905";"L_V4_ROI";"L"
"21593";"-32.9174";"-100.008";"-0.99485";"L_V3_ROI";"L"
"21594";"-31.9282";"-100.529";"-0.345879";"L_V3_ROI";"L"
"21595";"-30.9433";"-100.988";"0.34893";"L_V3_ROI";"L"
"21596";"-29.966";"-101.383";"1.09011";"L_V3_ROI";"L"
"21597";"-28.9998";"-101.714";"1.87764";"L_V3_ROI";"L"
"21598";"-28.0482";"-101.979";"2.71094";"L_V3_ROI";"L"
"21599";"-27.1149";"-102.179";"3.58885";"L_V3_ROI";"L"
"21600";"-26.2037";"-102.313";"4.50971";"L_V3_ROI";"L"
"21601";"-25.3184";"-102.381";"5.47139";"L_V3_ROI";"L"
"21602";"-24.463";"-102.385";"6.47141";"L_V3_ROI";"L"
"21603";"-23.6412";"-102.326";"7.50708";"L_V3_ROI";"L"
"21604";"-22.857";"-102.207";"8.57564";"L_V3_ROI";"L"
"21605";"-22.1143";"-102.032";"9.67454";"L_V3_ROI";"L"
"21606";"-21.4168";"-101.802";"10.8017";"L_V3_ROI";"L"
"21607";"-20.7688";"-101.523";"11.956";"L_V3_ROI";"L"
"21608";"-20.1752";"-101.197";"13.1376";"L_V3_ROI";"L"
"21609";"-19.6427";"-100.828";"14.3492";"L_V3_ROI";"L"
"21610";"-59.3126";"-53.8139";"-13.2845";"L_TE1p_ROI";"L"
"21611";"-58.7922";"-55.5178";"-13.055";"L_TE1p_ROI";"L"
"21612";"-58.2417";"-57.2291";"-12.8004";"L_PHT_ROI";"L"
"21613";"-57.6624";"-58.946";"-12.5259";"L_PHT_ROI";"L"
"21614";"-57.0563";"-60.6666";"-12.2355";"L_PHT_ROI";"L"
"21615";"-56.4258";"-62.3888";"-11.9333";"L_PHT_ROI";"L"
"21616";"-55.7736";"-64.1098";"-11.6226";"L_PH_ROI";"L"
"21617";"-55.1027";"-65.827";"-11.3068";"L_PH_ROI";"L"
"21618";"-54.4161";"-67.5373";"-10.9889";"L_PH_ROI";"L"
"21619";"-53.7168";"-69.2374";"-10.6719";"L_PH_ROI";"L"
"21620";"-53.0075";"-70.924";"-10.3582";"L_PH_ROI";"L"
"21621";"-52.2906";"-72.5934";"-10.05";"L_PH_ROI";"L"
"21622";"-51.5679";"-74.2423";"-9.74892";"L_FST_ROI";"L"
"21623";"-50.8406";"-75.867";"-9.45603";"L_FST_ROI";"L"
"21624";"-50.1091";"-77.4641";"-9.17188";"L_FST_ROI";"L"
"21625";"-49.3733";"-79.0303";"-8.89648";"L_FST_ROI";"L"
"21626";"-48.6321";"-80.5622";"-8.62922";"L_FST_ROI";"L"
"21627";"-47.884";"-82.0571";"-8.36891";"L_FST_ROI";"L"
"21628";"-47.1268";"-83.5122";"-8.11388";"L_V4t_ROI";"L"
"21629";"-46.358";"-84.9249";"-7.86194";"L_V4t_ROI";"L"
"21630";"-45.5752";"-86.2931";"-7.61051";"L_V4t_ROI";"L"
"21631";"-44.7759";"-87.6145";"-7.35661";"L_V4t_ROI";"L"
"21632";"-43.9579";"-88.8875";"-7.09699";"L_LO2_ROI";"L"
"21633";"-43.1195";"-90.1102";"-6.82816";"L_LO2_ROI";"L"
"21634";"-42.2596";"-91.2812";"-6.54646";"L_LO2_ROI";"L"
"21635";"-41.3778";"-92.3992";"-6.24816";"L_LO2_ROI";"L"
"21636";"-40.4744";"-93.4628";"-5.92947";"L_LO2_ROI";"L"
"21637";"-39.5502";"-94.4712";"-5.58665";"L_LO2_ROI";"L"
"21638";"-38.6069";"-95.4234";"-5.21602";"L_V4_ROI";"L"
"21639";"-37.6466";"-96.3186";"-4.81407";"L_V4_ROI";"L"
"21640";"-36.6718";"-97.1562";"-4.37745";"L_V4_ROI";"L"
"21641";"-35.6852";"-97.9353";"-3.90307";"L_V4_ROI";"L"
"21642";"-34.6898";"-98.6552";"-3.3881";"L_V4_ROI";"L"
"21643";"-33.6888";"-99.3152";"-2.83009";"L_V3_ROI";"L"
"21644";"-32.6853";"-99.9144";"-2.22697";"L_V3_ROI";"L"
"21645";"-31.6826";"-100.452";"-1.5771";"L_V3_ROI";"L"
"21646";"-30.684";"-100.926";"-0.879354";"L_V3_ROI";"L"
"21647";"-29.6928";"-101.337";"-0.133124";"L_V3_ROI";"L"
"21648";"-28.7124";"-101.682";"0.661628";"L_V3_ROI";"L"
"21649";"-27.7464";"-101.962";"1.50438";"L_V3_ROI";"L"
"21650";"-26.7982";"-102.175";"2.39405";"L_V3_ROI";"L"
"21651";"-25.8717";"-102.321";"3.32903";"L_V3_ROI";"L"
"21652";"-24.9707";"-102.401";"4.30728";"L_V3_ROI";"L"
"21653";"-24.099";"-102.416";"5.32641";"L_V2_ROI";"L"
"21654";"-23.2606";"-102.368";"6.38381";"L_V2_ROI";"L"
"21655";"-22.4593";"-102.257";"7.47689";"L_V2_ROI";"L"
"21656";"-21.6993";"-102.089";"8.60319";"L_V3_ROI";"L"
"21657";"-20.9844";"-101.864";"9.76075";"L_V3_ROI";"L"
"21658";"-20.3192";"-101.589";"10.9483";"L_V3_ROI";"L"
"21659";"-19.7083";"-101.265";"12.1659";"L_V3_ROI";"L"
"21660";"-19.1581";"-100.898";"13.4148";"L_V3_ROI";"L"
"21661";"-58.8721";"-54.343";"-13.9047";"L_TE1p_ROI";"L"
"21662";"-58.3211";"-56.0891";"-13.6748";"L_TE1p_ROI";"L"
"21663";"-57.7413";"-57.8402";"-13.4211";"L_PHT_ROI";"L"
"21664";"-57.1345";"-59.5942";"-13.1484";"L_PHT_ROI";"L"
"21665";"-56.503";"-61.3489";"-12.8611";"L_PHT_ROI";"L"
"21666";"-55.8491";"-63.1021";"-12.563";"L_PH_ROI";"L"
"21667";"-55.1757";"-64.8513";"-12.258";"L_PH_ROI";"L"
"21668";"-54.4857";"-66.5937";"-11.9495";"L_PH_ROI";"L"
"21669";"-53.7818";"-68.3263";"-11.6407";"L_PH_ROI";"L"
"21670";"-53.0667";"-70.0457";"-11.3345";"L_PH_ROI";"L"
"21671";"-52.3427";"-71.7488";"-11.0332";"L_PH_ROI";"L"
"21672";"-51.6117";"-73.4319";"-10.7389";"L_PH_ROI";"L"
"21673";"-50.875";"-75.0916";"-10.453";"L_FST_ROI";"L"
"21674";"-50.1331";"-76.7242";"-10.1763";"L_FST_ROI";"L"
"21675";"-49.3859";"-78.3265";"-9.90885";"L_FST_ROI";"L"
"21676";"-48.6327";"-79.8949";"-9.65031";"L_FST_ROI";"L"
"21677";"-47.872";"-81.4265";"-9.39957";"L_FST_ROI";"L"
"21678";"-47.1019";"-82.9182";"-9.15498";"L_V4t_ROI";"L"
"21679";"-46.3202";"-84.3674";"-8.91433";"L_V4t_ROI";"L"
"21680";"-45.5244";"-85.7715";"-8.67495";"L_V4t_ROI";"L"
"21681";"-44.7122";"-87.1284";"-8.43375";"L_V4t_ROI";"L"
"21682";"-43.8815";"-88.4359";"-8.18728";"L_LO2_ROI";"L"
"21683";"-43.0305";"-89.6921";"-7.93188";"L_LO2_ROI";"L"
"21684";"-42.1582";"-90.8955";"-7.66365";"L_LO2_ROI";"L"
"21685";"-41.264";"-92.0446";"-7.37863";"L_LO2_ROI";"L"
"21686";"-40.3483";"-93.1381";"-7.07279";"L_LO2_ROI";"L"
"21687";"-39.4118";"-94.1748";"-6.74217";"L_LO2_ROI";"L"
"21688";"-38.4562";"-95.1538";"-6.38286";"L_V4_ROI";"L"
"21689";"-37.4835";"-96.0743";"-5.99117";"L_V4_ROI";"L"
"21690";"-36.4961";"-96.9355";"-5.56356";"L_V4_ROI";"L"
"21691";"-35.4968";"-97.7369";"-5.09679";"L_V4_ROI";"L"
"21692";"-34.4887";"-98.4777";"-4.5879";"L_V3_ROI";"L"
"21693";"-33.4748";"-99.1572";"-4.0343";"L_V3_ROI";"L"
"21694";"-32.4585";"-99.7747";"-3.43382";"L_V3_ROI";"L"
"21695";"-31.4428";"-100.329";"-2.78473";"L_V3_ROI";"L"
"21696";"-30.4311";"-100.82";"-2.08581";"L_V3_ROI";"L"
"21697";"-29.4266";"-101.246";"-1.33637";"L_V3_ROI";"L"
"21698";"-28.4327";"-101.606";"-0.536303";"L_V3_ROI";"L"
"21699";"-27.4529";"-101.9";"0.313946";"L_V3_ROI";"L"
"21700";"-26.4906";"-102.127";"1.21336";"L_V2_ROI";"L"
"21701";"-25.5495";"-102.286";"2.16042";"L_V2_ROI";"L"
"21702";"-24.6334";"-102.378";"3.15312";"L_V2_ROI";"L"
"21703";"-23.7461";"-102.404";"4.18914";"L_V2_ROI";"L"
"21704";"-22.8915";"-102.365";"5.26593";"L_V2_ROI";"L"
"21705";"-22.0737";"-102.263";"6.38091";"L_V2_ROI";"L"
"21706";"-21.2966";"-102.101";"7.53165";"L_V2_ROI";"L"
"21707";"-20.5645";"-101.883";"8.71607";"L_V2_ROI";"L"
"21708";"-19.8817";"-101.612";"9.93272";"L_V2_ROI";"L"
"21709";"-19.2531";"-101.292";"11.181";"L_V2_ROI";"L"
"21710";"-18.6843";"-100.927";"12.4611";"L_V3_ROI";"L"
"21711";"-58.4008";"-54.8801";"-14.5321";"L_TE1p_ROI";"L"
"21712";"-57.8209";"-56.6645";"-14.3007";"L_TE1p_ROI";"L"
"21713";"-57.2136";"-58.452";"-14.0471";"L_PHT_ROI";"L"
"21714";"-56.581";"-60.2401";"-13.7758";"L_PHT_ROI";"L"
"21715";"-55.9255";"-62.0264";"-13.4913";"L_PH_ROI";"L"
"21716";"-55.2497";"-63.8086";"-13.1976";"L_PH_ROI";"L"
"21717";"-54.5564";"-65.5841";"-12.8986";"L_PH_ROI";"L"
"21718";"-53.8482";"-67.3499";"-12.5978";"L_PH_ROI";"L"
"21719";"-53.1276";"-69.103";"-12.2984";"L_PH_ROI";"L"
"21720";"-52.397";"-70.8402";"-12.0033";"L_PH_ROI";"L"
"21721";"-51.6582";"-72.5581";"-11.7147";"L_PH_ROI";"L"
"21722";"-50.9125";"-74.2531";"-11.4344";"L_FST_ROI";"L"
"21723";"-50.1606";"-75.9217";"-11.1634";"L_FST_ROI";"L"
"21724";"-49.4025";"-77.5603";"-10.9022";"L_FST_ROI";"L"
"21725";"-48.6376";"-79.1656";"-10.6505";"L_FST_ROI";"L"
"21726";"-47.8647";"-80.7342";"-10.4074";"L_FST_ROI";"L"
"21727";"-47.082";"-82.263";"-10.1713";"L_FST_ROI";"L"
"21728";"-46.2874";"-83.7491";"-9.94001";"L_V4t_ROI";"L"
"21729";"-45.4787";"-85.1898";"-9.71093";"L_V4t_ROI";"L"
"21730";"-44.6536";"-86.5827";"-9.48083";"L_LO2_ROI";"L"
"21731";"-43.81";"-87.9255";"-9.24617";"L_LO2_ROI";"L"
"21732";"-42.9464";"-89.2161";"-9.00307";"L_LO2_ROI";"L"
"21733";"-42.0615";"-90.4528";"-8.74749";"L_LO2_ROI";"L"
"21734";"-41.1548";"-91.6339";"-8.47521";"L_LO2_ROI";"L"
"21735";"-40.2266";"-92.7581";"-8.18198";"L_LO2_ROI";"L"
"21736";"-39.2778";"-93.8241";"-7.86362";"L_LO2_ROI";"L"
"21737";"-38.3097";"-94.8309";"-7.516";"L_V4_ROI";"L"
"21738";"-37.3245";"-95.7776";"-7.13517";"L_V4_ROI";"L"
"21739";"-36.3246";"-96.6636";"-6.71743";"L_V4_ROI";"L"
"21740";"-35.3129";"-97.4882";"-6.25934";"L_V3_ROI";"L"
"21741";"-34.2922";"-98.2507";"-5.7578";"L_V3_ROI";"L"
"21742";"-33.2659";"-98.9507";"-5.21006";"L_V3_ROI";"L"
"21743";"-32.237";"-99.5873";"-4.61383";"L_V3_ROI";"L"
"21744";"-31.2089";"-100.16";"-3.96726";"L_V3_ROI";"L"
"21745";"-30.1847";"-100.668";"-3.26903";"L_V3_ROI";"L"
"21746";"-29.1676";"-101.11";"-2.51836";"L_V3_ROI";"L"
"21747";"-28.1611";"-101.485";"-1.71505";"L_V3_ROI";"L"
"21748";"-27.1684";"-101.793";"-0.859455";"L_V2_ROI";"L"
"21749";"-26.193";"-102.034";"0.0474844";"L_V2_ROI";"L"
"21750";"-25.2383";"-102.206";"1.00429";"L_V2_ROI";"L"
"21751";"-24.3082";"-102.31";"2.00905";"L_V2_ROI";"L"
"21752";"-23.4062";"-102.347";"3.05944";"L_V2_ROI";"L"
"21753";"-22.5365";"-102.318";"4.15296";"L_V2_ROI";"L"
"21754";"-21.7029";"-102.225";"5.28696";"L_V2_ROI";"L"
"21755";"-20.9095";"-102.072";"6.45896";"L_V2_ROI";"L"
"21756";"-20.1605";"-101.86";"7.66668";"L_V2_ROI";"L"
"21757";"-19.4604";"-101.594";"8.90835";"L_V2_ROI";"L"
"21758";"-18.8138";"-101.278";"10.1828";"L_V2_ROI";"L"
"21759";"-18.2261";"-100.916";"11.4894";"L_V2_ROI";"L"
"21760";"-57.8998";"-55.4236";"-15.1639";"L_TE1p_ROI";"L"
"21761";"-57.2926";"-57.2432";"-14.9304";"L_PHT_ROI";"L"
"21762";"-56.6594";"-59.0641";"-14.6763";"L_PHT_ROI";"L"
"21763";"-56.0026";"-60.8835";"-14.4063";"L_PH_ROI";"L"
"21764";"-55.3247";"-62.699";"-14.1246";"L_PH_ROI";"L"
"21765";"-54.6284";"-64.508";"-13.8354";"L_PH_ROI";"L"
"21766";"-53.9161";"-66.3076";"-13.5427";"L_PH_ROI";"L"
"21767";"-53.1905";"-68.0949";"-13.25";"L_PH_ROI";"L"
"21768";"-52.4537";"-69.8667";"-12.9604";"L_PH_ROI";"L"
"21769";"-51.7075";"-71.6196";"-12.6766";"L_PH_ROI";"L"
"21770";"-50.9533";"-73.3503";"-12.4007";"L_PH_ROI";"L"
"21771";"-50.1919";"-75.0552";"-12.134";"L_FST_ROI";"L"
"21772";"-49.4234";"-76.7306";"-11.8773";"L_FST_ROI";"L"
"21773";"-48.6473";"-78.373";"-11.6306";"L_PH_ROI";"L"
"21774";"-47.8626";"-79.979";"-11.3931";"L_PH_ROI";"L"
"21775";"-47.0675";"-81.5454";"-11.1635";"L_PH_ROI";"L"
"21776";"-46.2603";"-83.0689";"-10.9397";"L_V4t_ROI";"L"
"21777";"-45.4388";"-84.5468";"-10.719";"L_LO2_ROI";"L"
"21778";"-44.6008";"-85.9763";"-10.4982";"L_LO2_ROI";"L"
"21779";"-43.7443";"-87.355";"-10.2738";"L_LO2_ROI";"L"
"21780";"-42.8678";"-88.6808";"-10.0416";"L_LO2_ROI";"L"
"21781";"-41.9701";"-89.9515";"-9.79758";"L_LO2_ROI";"L"
"21782";"-41.0508";"-91.1656";"-9.53723";"L_LO2_ROI";"L"
"21783";"-40.11";"-92.3213";"-9.25613";"L_LO2_ROI";"L"
"21784";"-39.1485";"-93.4175";"-8.94984";"L_LO2_ROI";"L"
"21785";"-38.1679";"-94.453";"-8.61402";"L_V4_ROI";"L"
"21786";"-37.1701";"-95.427";"-8.24449";"L_V4_ROI";"L"
"21787";"-36.1577";"-96.3387";"-7.83732";"L_V4_ROI";"L"
"21788";"-35.1334";"-97.1874";"-7.38889";"L_V3_ROI";"L"
"21789";"-34.1004";"-97.9727";"-6.89589";"L_V3_ROI";"L"
"21790";"-33.0618";"-98.6939";"-6.35542";"L_V3_ROI";"L"
"21791";"-32.0208";"-99.3505";"-5.76504";"L_V3_ROI";"L"
"21792";"-30.9807";"-99.9418";"-5.12277";"L_V3_ROI";"L"
"21793";"-29.9447";"-100.467";"-4.42716";"L_V3_ROI";"L"
"21794";"-28.916";"-100.926";"-3.67731";"L_V3_ROI";"L"
"21795";"-27.8977";"-101.317";"-2.87293";"L_V2_ROI";"L"
"21796";"-26.8932";"-101.64";"-2.01428";"L_V2_ROI";"L"
"21797";"-25.9058";"-101.895";"-1.10223";"L_V2_ROI";"L"
"21798";"-24.9388";"-102.081";"-0.13817";"L_V2_ROI";"L"
"21799";"-23.9959";"-102.197";"0.876011";"L_V2_ROI";"L"
"21800";"-23.0807";"-102.246";"1.93805";"L_V2_ROI";"L"
"21801";"-22.197";"-102.228";"3.04539";"L_V2_ROI";"L"
"21802";"-21.3488";"-102.145";"4.19537";"L_V2_ROI";"L"
"21803";"-20.5401";"-102";"5.38534";"L_V2_ROI";"L"
"21804";"-19.7751";"-101.795";"6.61284";"L_V2_ROI";"L"
"21805";"-19.0581";"-101.535";"7.87574";"L_V2_ROI";"L"
"21806";"-18.3939";"-101.224";"9.17233";"L_V2_ROI";"L"
"21807";"-17.7873";"-100.867";"10.5013";"L_V2_ROI";"L"
"21808";"-57.3703";"-55.9717";"-15.7979";"L_TE1p_ROI";"L"
"21809";"-56.7373";"-57.8237";"-15.5618";"L_PHT_ROI";"L"
"21810";"-56.0798";"-59.6753";"-15.3071";"L_PHT_ROI";"L"
"21811";"-55.4003";"-61.5237";"-15.0381";"L_PH_ROI";"L"
"21812";"-54.7014";"-63.3659";"-14.7594";"L_PH_ROI";"L"
"21813";"-53.9855";"-65.1993";"-14.475";"L_PH_ROI";"L"
"21814";"-53.2552";"-67.0209";"-14.1889";"L_PH_ROI";"L"
"21815";"-52.5126";"-68.8275";"-13.9045";"L_PH_ROI";"L"
"21816";"-51.7596";"-70.6159";"-13.6248";"L_PH_ROI";"L"
"21817";"-50.9975";"-72.3825";"-13.3523";"L_PH_ROI";"L"
"21818";"-50.2271";"-74.1239";"-13.0886";"L_PH_ROI";"L"
"21819";"-49.4487";"-75.8363";"-12.8349";"L_PH_ROI";"L"
"21820";"-48.6619";"-77.5162";"-12.5915";"L_PH_ROI";"L"
"21821";"-47.8657";"-79.1601";"-12.3578";"L_PH_ROI";"L"
"21822";"-47.0587";"-80.7643";"-12.1327";"L_PH_ROI";"L"
"21823";"-46.2392";"-82.3258";"-11.9142";"L_PH_ROI";"L"
"21824";"-45.405";"-83.8414";"-11.6999";"L_LO2_ROI";"L"
"21825";"-44.5541";"-85.3082";"-11.4865";"L_LO2_ROI";"L"
"21826";"-43.6848";"-86.7236";"-11.2704";"L_LO2_ROI";"L"
"21827";"-42.7954";"-88.0851";"-11.0476";"L_LO2_ROI";"L"
"21828";"-41.8848";"-89.3907";"-10.8137";"L_LO2_ROI";"L"
"21829";"-40.9526";"-90.6385";"-10.5642";"L_LO2_ROI";"L"
"21830";"-39.9989";"-91.8267";"-10.2944";"L_LO2_ROI";"L"
"21831";"-39.0246";"-92.9539";"-9.99973";"L_LO2_ROI";"L"
"21832";"-38.0311";"-94.0191";"-9.67556";"L_V4_ROI";"L"
"21833";"-37.0206";"-95.0211";"-9.3175";"L_V4_ROI";"L"
"21834";"-35.9955";"-95.9594";"-8.92141";"L_V4_ROI";"L"
"21835";"-34.9587";"-96.8331";"-8.48342";"L_V3_ROI";"L"
"21836";"-33.9133";"-97.6419";"-8.00002";"L_V3_ROI";"L"
"21837";"-32.8626";"-98.3852";"-7.46815";"L_V3_ROI";"L"
"21838";"-31.8097";"-99.0626";"-6.88516";"L_V3_ROI";"L"
"21839";"-30.7581";"-99.6735";"-6.24893";"L_V3_ROI";"L"
"21840";"-29.7108";"-100.217";"-5.55786";"L_V2_ROI";"L"
"21841";"-28.6711";"-100.694";"-4.81093";"L_V2_ROI";"L"
"21842";"-27.6421";"-101.101";"-4.00773";"L_V2_ROI";"L"
"21843";"-26.627";"-101.44";"-3.14843";"L_V2_ROI";"L"
"21844";"-25.6288";"-101.71";"-2.23378";"L_V2_ROI";"L"
"21845";"-24.651";"-101.91";"-1.26512";"L_V2_ROI";"L"
"21846";"-23.6968";"-102.04";"-0.244277";"L_V2_ROI";"L"
"21847";"-22.7699";"-102.101";"0.826497";"L_V2_ROI";"L"
"21848";"-21.8738";"-102.095";"1.94464";"L_V2_ROI";"L"
"21849";"-21.0124";"-102.022";"3.10741";"L_V2_ROI";"L"
"21850";"-20.1897";"-101.886";"4.31203";"L_V2_ROI";"L"
"21851";"-19.4098";"-101.69";"5.55581";"L_V2_ROI";"L"
"21852";"-18.677";"-101.437";"6.83631";"L_V2_ROI";"L"
"21853";"-17.9958";"-101.132";"8.15138";"L_V2_ROI";"L"
"21854";"-17.3708";"-100.78";"9.49916";"L_V2_ROI";"L"
"21855";"-56.8133";"-56.5225";"-16.432";"L_PHT_ROI";"L"
"21856";"-56.1561";"-58.4044";"-16.1932";"L_PHT_ROI";"L"
"21857";"-55.4757";"-60.2843";"-15.9377";"L_PH_ROI";"L"
"21858";"-54.7748";"-62.1591";"-15.6699";"L_PH_ROI";"L"
"21859";"-54.0559";"-64.0258";"-15.3943";"L_PH_ROI";"L"
"21860";"-53.3215";"-65.8814";"-15.1149";"L_PH_ROI";"L"
"21861";"-52.5737";"-67.7227";"-14.8356";"L_PH_ROI";"L"
"21862";"-51.8144";"-69.5464";"-14.5596";"L_PH_ROI";"L"
"21863";"-51.0449";"-71.3491";"-14.2897";"L_PH_ROI";"L"
"21864";"-50.2661";"-73.1271";"-14.028";"L_PH_ROI";"L"
"21865";"-49.4784";"-74.8768";"-13.7759";"L_PH_ROI";"L"
"21866";"-48.6814";"-76.5944";"-13.5341";"L_PH_ROI";"L"
"21867";"-47.8743";"-78.2764";"-13.3024";"L_PH_ROI";"L"
"21868";"-47.0558";"-79.919";"-13.0797";"L_PH_ROI";"L"
"21869";"-46.2242";"-81.5189";"-12.8646";"L_PH_ROI";"L"
"21870";"-45.3776";"-83.0728";"-12.6544";"L_LO2_ROI";"L"
"21871";"-44.5142";"-84.5775";"-12.4463";"L_LO2_ROI";"L"
