"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength"
41086,"R_7m_ROI",2,0.000208191197602975,8.50805,-67.6552,44.3591,"R",1.00495674553126,-0.0146245833030989,"0",5865.76121201378
41087,"R_7m_ROI",2,0.000211326217967853,8.26335,-66.5622,45.2504,"R",1.00495283091523,-0.0117466711870229,"0",5923.19060892263
41088,"R_7m_ROI",2,0.000214466048294898,8.05081,-65.4473,46.1293,"R",1.00495040947162,-0.0085027378110627,"0",5797.71277947714
41089,"R_7m_ROI",2,0.000217600640721536,7.87205,-64.3137,46.9956,"R",1.00494379167357,-0.00650734487509372,"0",5648.98380941146
41090,"R_7m_ROI",2,0.000220744217352562,7.72778,-63.1649,47.8489,"R",1.00494195152473,-0.00343220618141594,"0",5569.32480781645
41091,"R_7m_ROI",4,0.000223888565697012,7.61793,-62.004,48.6885,"R",1.00493603102144,-2.67536192277895e-06,"0",5308.47263224021
41109,"R_7m_ROI",2,0.000226986564679346,8.7183,-68.7048,42.3329,"R",1.00493541806953,-0.0227678901337594,"0",6208.37028169529
41110,"R_7m_ROI",2,0.000230094044359754,8.43852,-67.653,43.2533,"R",1.00493088796781,-0.0169015551994595,"0",6011.72648080946
41111,"R_7m_ROI",2,0.000233414160695129,8.18764,-66.5739,44.1612,"R",1.00492649511337,-0.0122994573541888,"0",5864.0443193072
41112,"R_7m_ROI",2,0.000236623352331405,7.96844,-65.4704,45.0566,"R",1.00492328187454,-0.00857998007655091,"0",5823.72300260426
41113,"R_7m_ROI",2,0.0002398052945453,7.78266,-64.3459,45.9392,"R",1.00491911739647,-0.00831953164456559,"0",5822.40455227126
41114,"R_7m_ROI",2,0.000242922920753681,7.63116,-63.2038,46.8084,"R",1.00491650354072,-0.00823717228109954,"0",5795.66735494619
41115,"R_7m_ROI",2,0.000246016263435947,7.51398,-62.0473,47.6634,"R",1.00491004264763,-0.00586113809504628,"0",5601.1675070446
41116,"R_7m_ROI",2,0.000249109340003648,7.4305,-60.8797,48.5035,"R",1.00490701444982,-0.00151926949880229,"0",5224.63281342414
41132,"R_7m_ROI",2,0.000252443401254321,8.66416,-68.6584,41.1985,"R",1.00490340080634,-0.0242918284782166,"0",6199.10807250596
41133,"R_7m_ROI",2,0.000255604889034858,8.37905,-67.6243,42.136,"R",1.00490052496926,-0.0186790696131873,"0",6032.49486155333
41134,"R_7m_ROI",2,0.000258761215989045,8.12223,-66.5606,43.061,"R",1.00489234005036,-0.0133891316978126,"0",5939.24795666362
41135,"R_7m_ROI",2,0.000261895504654997,7.89663,-65.4701,43.9735,"R",1.00489078839473,-0.00746441717355666,"0",5725.80010999437
41136,"R_7m_ROI",2,0.000265042480261132,7.70409,-64.3562,44.873,"R",1.00488935203675,-0.00921496781331392,"0",5832.52414535803
41137,"R_7m_ROI",2,0.000268252440401067,7.54555,-63.2221,45.7588,"R",1.00488700967934,-0.0108979033451273,"0",5866.29095057182
41138,"R_7m_ROI",2,0.00027137824962271,7.42114,-62.0714,46.6301,"R",1.00487519316159,-0.00969197607181044,"0",5756.43828273295
41139,"R_7m_ROI",2,0.000274494300413599,7.33035,-60.9073,47.4859,"R",1.00487395876345,-0.00723959295046158,"0",5534.4688237424
41154,"R_7m_ROI",2,0.000277622220650236,8.61784,-68.5827,40.0526,"R",1.00487334058243,-0.0255357358345257,"0",6223.07737856594
41155,"R_7m_ROI",2,0.000280918989641805,8.32754,-67.5678,41.0075,"R",1.0048711823581,-0.0198593887602972,"0",6114.80163480528
41156,"R_7m_ROI",2,0.000284066060842285,8.06501,-66.5209,41.9501,"R",1.0048655347243,-0.0147760854440747,"0",6060.06970801105
41157,"R_7m_ROI",2,0.000287217408955642,7.83324,-65.445,42.8803,"R",1.00486369205978,-0.0072478355168911,"0",5734.27447688766
41158,"R_7m_ROI",2,0.000290355298881393,7.63418,-64.3432,43.7973,"R",1.00485861443992,-0.00871514359342884,"0",5813.70262422518
41159,"R_7m_ROI",2,0.000293669528876475,7.46881,-63.2188,44.7004,"R",1.00485681048179,-0.0119914800499138,"0",5843.27331714045
41160,"R_7m_ROI",2,0.000296897778586304,7.33734,-62.0752,45.5886,"R",1.00485183737928,-0.0115292243382735,"0",5780.80367159484
41161,"R_7m_ROI",2,0.000300269911829956,7.2393,-60.9158,46.4608,"R",1.00485102040097,-0.0101150026133556,"0",5661.866150441
